trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1361,False,"{'a': 4.7177025918819356e-05, 'e': 9.435405183763871e-05}",20,9,18.793697826571126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 4.65388276308867e-05, 'e': 9.30776552617734e-05}",30,7,43.0040614778418,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 4.590880362741639e-05, 'e': 9.181760725483278e-05}",25,11,25.16748914853082,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 4.52868557634102e-05, 'e': 9.05737115268204e-05}",25,15,19.0798820371193,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 4.467288698235868e-05, 'e': 8.934577396471735e-05}",20,15,8.034982428536662,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 4.40668013053508e-05, 'e': 8.81336026107016e-05}",25,15,15.622932210153845,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 4.346850382027775e-05, 'e': 8.69370076405555e-05}",25,13,19.656718764960008,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 4.28779006711301e-05, 'e': 8.57558013422602e-05}",20,12,15.010121528587957,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 4.2294899047387825e-05, 'e': 8.458979809477565e-05}",20,13,14.563139767696052,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 4.1719407173502514e-05, 'e': 8.343881434700503e-05}",20,8,20.530206203820118,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 4.1151334298471114e-05, 'e': 8.230266859694223e-05}",20,6,23.7676179377575,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 4.0590590685500644e-05, 'e': 8.118118137100129e-05}",20,14,10.858042597342465,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 4.003708760176318e-05, 'e': 8.007417520352636e-05}",20,14,10.157156601934778,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 3.9490737308240574e-05, 'e': 7.898147461648115e-05}",30,17,19.902047476851514,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 3.895145304965824e-05, 'e': 7.790290609931648e-05}",20,14,13.823598864013878,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 3.84191490445074e-05, 'e': 7.68382980890148e-05}",30,21,14.315800611440531,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 3.7893740475155175e-05, 'e': 7.578748095031035e-05}",20,11,17.806060258179762,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 3.737514347804193e-05, 'e': 7.475028695608385e-05}",30,20,18.249661950071165,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 3.686327513396525e-05, 'e': 7.37265502679305e-05}",30,15,28.717763561176326,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 3.6358053458449927e-05, 'e': 7.271610691689985e-05}",20,9,16.885956516510536,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 3.5859397392203396e-05, 'e': 7.171879478440679e-05}",25,19,9.619014721848808,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 3.536722679165598e-05, 'e': 7.073445358331196e-05}",20,8,23.808920005087998,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 3.488146241958534e-05, 'e': 6.976292483917067e-05}",20,10,14.594399332478392,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 3.440202593582458e-05, 'e': 6.880405187164916e-05}",20,14,12.540125142227998,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 3.392883988805339e-05, 'e': 6.785767977610678e-05}",25,8,31.644713284932514,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 3.346182770267158e-05, 'e': 6.692365540534317e-05}",20,16,9.582601899885141,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 3.3000913675754544e-05, 'e': 6.600182735150909e-05}",25,15,19.26353935269474,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 3.25460229640899e-05, 'e': 6.50920459281798e-05}",25,15,19.889145313363244,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 3.20970815762949e-05, 'e': 6.41941631525898e-05}",25,10,23.923801934543228,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 3.1654016364013855e-05, 'e': 6.330803272802771e-05}",20,12,11.4141656680938,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 3.121675501319514e-05, 'e': 6.243351002639028e-05}",25,17,19.921603509872487,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 3.078522603544712e-05, 'e': 6.157045207089424e-05}",20,8,20.919940630807247,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1393,False,"{'a': 3.0359358759472422e-05, 'e': 6.0718717518944844e-05}",30,16,29.804897376016964,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 2.9939083322580053e-05, 'e': 5.9878166645160106e-05}",25,11,25.888785607165786,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 2.9524330662274685e-05, 'e': 5.904866132454937e-05}",25,12,25.099977851419972,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 2.911503250792263e-05, 'e': 5.823006501584526e-05}",20,6,21.794448994623878,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 2.871112137249392e-05, 'e': 5.742224274498784e-05}",20,6,25.815180289916384,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 2.831253054437988e-05, 'e': 5.662506108875976e-05}",25,5,34.69566555878095,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 2.7919194079285698e-05, 'e': 5.5838388158571396e-05}",20,8,21.01458440401285,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 2.7531046792197424e-05, 'e': 5.506209358439485e-05}",20,14,10.65668743619426,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 2.714802424942279e-05, 'e': 5.429604849884558e-05}",30,14,26.8765209247317,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 2.6770062760705378e-05, 'e': 5.3540125521410756e-05}",20,10,20.396167921113804,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 2.6397099371411505e-05, 'e': 5.279419874282301e-05}",20,9,20.782910466162477,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 2.6029071854789376e-05, 'e': 5.205814370957875e-05}",20,8,17.510108206842208,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 2.5665918704299846e-05, 'e': 5.133183740859969e-05}",30,7,40.88897098392362,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 2.530757912601835e-05, 'e': 5.06151582520367e-05}",20,12,16.516481136882415,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 2.4953993031107406e-05, 'e': 4.990798606221481e-05}",25,3,42.552976456915616,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 2.4605101028359167e-05, 'e': 4.921020205671833e-05}",20,2,24.865329912766413,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 2.426084441680749e-05, 'e': 4.852168883361498e-05}",25,15,18.732722534680683,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 2.392116517840901e-05, 'e': 4.784233035681802e-05}",25,11,26.485370109933122,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 2.3586005970792644e-05, 'e': 4.717201194158529e-05}",25,0,34.44963022002414,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1412,False,"{'a': 2.325531012007705e-05, 'e': 4.65106202401541e-05}",20,13,14.019434185502146,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 2.2929021613755477e-05, 'e': 4.5858043227510954e-05}",25,18,13.752468479372553,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 2.260708509364752e-05, 'e': 4.521417018729504e-05}",35,24,20.562749399393336,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 2.2289445848917237e-05, 'e': 4.457889169783447e-05}",25,19,10.289770666279354,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 2.197604980915712e-05, 'e': 4.395209961831424e-05}",20,12,13.49807115893867,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 2.1666843537537413e-05, 'e': 4.3333687075074827e-05}",20,10,20.109451021340423,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 2.1361774224020263e-05, 'e': 4.272354844804053e-05}",25,19,10.294893461775066,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 2.106078967863819e-05, 'e': 4.212157935727638e-05}",20,14,13.259173235111678,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 2.076383832483639e-05, 'e': 4.152767664967278e-05}",25,19,12.379434696999311,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 2.0470869192878343e-05, 'e': 4.0941738385756685e-05}",20,16,6.806692931908513,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 2.018183191331425e-05, 'e': 4.03636638266285e-05}",20,10,14.933008012730971,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 1.9896676710511785e-05, 'e': 3.979335342102357e-05}",25,14,22.96753584023177,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 1.9615354396248694e-05, 'e': 3.923070879249739e-05}",25,11,19.45497034946874,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 1.9337816363366706e-05, 'e': 3.867563272673341e-05}",25,17,10.96808910806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 1.906401457948632e-05, 'e': 3.812802915897264e-05}",20,14,11.483072496344928,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 1.8793901580781922e-05, 'e': 3.7587803161563845e-05}",30,24,9.862617903300489,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 1.8527430465816825e-05, 'e': 3.705486093163365e-05}",30,20,20.763880617574692,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 1.8264554889437672e-05, 'e': 3.6529109778875344e-05}",25,15,19.079581558351766,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 1.8005229056727773e-05, 'e': 3.6010458113455546e-05}",30,14,30.55796778084445,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 1.7749407717018898e-05, 'e': 3.5498815434037796e-05}",20,1,27.912526116207975,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 1.7497046157961027e-05, 'e': 3.4994092315922055e-05}",20,8,23.50325428550824,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 1.7248100199649625e-05, 'e': 3.449620039929925e-05}",20,5,30.231722058551036,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 1.700252618880993e-05, 'e': 3.400505237761986e-05}",30,23,10.434426959032304,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 1.676028099303782e-05, 'e': 3.352056198607564e-05}",30,14,28.742618543402628,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 1.6521321995096822e-05, 'e': 3.3042643990193644e-05}",20,9,21.063352359592045,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 1.6285607087270714e-05, 'e': 3.257121417454143e-05}",25,19,11.436352884982211,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 1.6053094665771377e-05, 'e': 3.2106189331542754e-05}",20,10,17.02462418689863,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 1.5823743625201354e-05, 'e': 3.164748725040271e-05}",20,13,14.091200456169364,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 1.5597513353070715e-05, 'e': 3.119502670614143e-05}",20,16,8.178988644686791,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 1.5374363724367762e-05, 'e': 3.0748727448735524e-05}",20,10,17.611863763360383,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 1.5154255096183115e-05, 'e': 3.030851019236623e-05}",20,14,14.223178484238993,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 1.4937148302386775e-05, 'e': 2.987429660477355e-05}",25,8,32.76710104330456,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 1.4723004648357679e-05, 'e': 2.9446009296715357e-05}",20,10,19.166790624736535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 1.4511785905765339e-05, 'e': 2.9023571811530678e-05}",35,21,27.74975635461691,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 1.4303454307403119e-05, 'e': 2.8606908614806238e-05}",20,10,19.969393374036255,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 1.409797254207272e-05, 'e': 2.819594508414544e-05}",30,19,20.59514928733081,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 1.3895303749519428e-05, 'e': 2.7790607499038857e-05}",25,16,13.386300015508096,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 1.3695411515417735e-05, 'e': 2.739082303083547e-05}",30,18,23.21777296000413,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 1.3498259866406866e-05, 'e': 2.6996519732813732e-05}",25,11,20.937728646814275,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 1.3303813265175818e-05, 'e': 2.6607626530351635e-05}",30,19,20.380734938238295,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 1.3112036605597476e-05, 'e': 2.622407321119495e-05}",30,15,28.683073966542562,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 1.2922895207911402e-05, 'e': 2.5845790415822804e-05}",20,12,17.217894101988144,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 1.2736354813954874e-05, 'e': 2.5472709627909748e-05}",30,18,22.83973598847915,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 1.2552381582441766e-05, 'e': 2.510476316488353e-05}",30,24,10.631992390230895,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 1.2370942084288859e-05, 'e': 2.4741884168577718e-05}",30,19,24.795576184078975,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 1.2192003297989179e-05, 'e': 2.4384006595978357e-05}",30,21,19.542657247661634,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 1.2015532605031963e-05, 'e': 2.4031065210063926e-05}",20,10,20.02839387434188,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 1.1841497785368832e-05, 'e': 2.3682995570737664e-05}",25,14,24.104142469025373,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 1.1669867012925802e-05, 'e': 2.3339734025851604e-05}",20,9,20.756371112931078,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 1.1500608851160717e-05, 'e': 2.3001217702321433e-05}",30,13,29.47864895127339,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 1.1333692248665703e-05, 'e': 2.2667384497331406e-05}",20,16,7.442366522888178,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 1.1169086534814288e-05, 'e': 2.2338173069628577e-05}",20,14,13.59214004997634,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 1.1006761415452755e-05, 'e': 2.201352283090551e-05}",30,22,15.976685693723185,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 1.0846686968635373e-05, 'e': 2.1693373937270746e-05}",20,12,18.080377637007807,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 1.0688833640403121e-05, 'e': 2.1377667280806242e-05}",20,12,16.297490466315892,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 1.0533172240605498e-05, 'e': 2.1066344481210997e-05}",25,16,18.786783232926147,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 1.0379673938765082e-05, 'e': 2.0759347877530163e-05}",20,13,11.316537458915132,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 1.0228310259984417e-05, 'e': 2.0456620519968835e-05}",30,12,29.51681314493102,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 1.0079053080894905e-05, 'e': 2.015810616178981e-05}",35,28,12.207820725202733,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 9.931874625647284e-06, 'e': 1.986374925129457e-05}",20,6,25.14470603706358,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 9.786747461943357e-06, 'e': 1.9573494923886715e-05}",20,11,16.61781656004171,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 9.643644497108594e-06, 'e': 1.9287288994217188e-05}",30,19,8.667016056757864,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1474,False,"{'a': 9.502538974205246e-06, 'e': 1.900507794841049e-05}",25,16,16.31976803952506,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 9.363404468185603e-06, 'e': 1.8726808936371206e-05}",20,8,23.00653248524812,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 9.226214882085064e-06, 'e': 1.845242976417013e-05}",20,6,25.07252324103105,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 9.090944443254622e-06, 'e': 1.8181888886509243e-05}",25,18,12.26255877383751,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 8.95756769963245e-06, 'e': 1.79151353992649e-05}",30,18,17.047528077772554,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 8.826059516054216e-06, 'e': 1.7652119032108432e-05}",25,8,24.415545403646192,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 8.696395070601782e-06, 'e': 1.7392790141203563e-05}",35,18,32.51360986873176,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 8.568549850989945e-06, 'e': 1.713709970197989e-05}",25,18,14.357044476079158,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 8.442499650990875e-06, 'e': 1.688499930198175e-05}",20,2,34.48244218986365,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 8.318220566895915e-06, 'e': 1.663644113379183e-05}",25,9,27.040610240922643,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 8.195688994014386e-06, 'e': 1.639137798802877e-05}",25,4,37.7563790722256,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 8.074881623209083e-06, 'e': 1.6149763246418166e-05}",25,7,30.786932064936316,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 7.955775437468122e-06, 'e': 1.5911550874936244e-05}",20,13,12.168086197601982,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 7.838347708512794e-06, 'e': 1.5676695417025587e-05}",20,2,29.89261406607883,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 7.722575993441111e-06, 'e': 1.5445151986882222e-05}",25,10,25.604639537719834,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 7.608438131406718e-06, 'e': 1.5216876262813437e-05}",25,17,13.94547958450784,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 7.49591224033284e-06, 'e': 1.499182448066568e-05}",20,12,13.59004985378849,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 7.384976713660937e-06, 'e': 1.4769953427321875e-05}",25,7,31.79405588400242,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 7.275610217133769e-06, 'e': 1.4551220434267538e-05}",25,11,21.25323659506596,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 7.167791685612525e-06, 'e': 1.433558337122505e-05}",20,12,11.822948318651411,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 7.061500319927728e-06, 'e': 1.4123000639855456e-05}",25,3,36.73444851417658,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 6.9567155837635885e-06, 'e': 1.3913431167527177e-05}",20,13,12.15817086598237,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 6.853417200575492e-06, 'e': 1.3706834401150984e-05}",20,2,30.939209588436775,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 6.751585150540332e-06, 'e': 1.3503170301080664e-05}",20,14,13.519696118643418,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 6.651199667539364e-06, 'e': 1.3302399335078728e-05}",20,9,18.85934241396742,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 6.552241236173284e-06, 'e': 1.3104482472346568e-05}",25,12,26.04228214778825,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 6.4546905888092345e-06, 'e': 1.2909381177618469e-05}",25,6,32.075322281462874,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 6.35852870265943e-06, 'e': 1.271705740531886e-05}",20,16,7.098549719210013,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 6.263736796891116e-06, 'e': 1.2527473593782232e-05}",30,16,26.207651688108072,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 6.170296329767561e-06, 'e': 1.2340592659535121e-05}",20,13,14.276105522154642,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 6.078188995819787e-06, 'e': 1.2156377991639574e-05}",25,15,19.300440242914174,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 5.987396723048757e-06, 'e': 1.1974793446097513e-05}",20,13,13.094564817920428,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 5.89790167015772e-06, 'e': 1.179580334031544e-05}",25,18,12.043508542176802,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 5.809686223814446e-06, 'e': 1.1619372447628892e-05}",20,4,28.537160169225803,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 5.722732995943043e-06, 'e': 1.1445465991886086e-05}",20,16,6.248978740538433,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 5.6370248210451e-06, 'e': 1.12740496420902e-05}",35,19,24.528801198819316,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 5.552544753549859e-06, 'e': 1.1105089507099718e-05}",25,13,21.056810976899456,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 5.46927606519315e-06, 'e': 1.09385521303863e-05}",25,14,19.86213191067252,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 5.387202242424807e-06, 'e': 1.0774404484849613e-05}",20,5,24.36426035865299,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 5.306306983844295e-06, 'e': 1.061261396768859e-05}",20,13,10.06337108732443,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 5.226574197664286e-06, 'e': 1.0453148395328572e-05}",20,11,19.350607221449827,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 5.147987999201895e-06, 'e': 1.029597599840379e-05}",20,3,32.06073870599005,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 5.070532708397338e-06, 'e': 1.0141065416794675e-05}",30,17,24.647324421961866,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 4.994192847359718e-06, 'e': 9.988385694719437e-06}",20,6,23.865739867206827,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 4.918953137939707e-06, 'e': 9.837906275879414e-06}",25,8,29.003986986310714,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 4.844798499328835e-06, 'e': 9.68959699865767e-06}",20,5,28.4864063661036,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 4.7717140456851484e-06, 'e': 9.543428091370297e-06}",20,14,13.066690633642743,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 4.699685083784982e-06, 'e': 9.399370167569964e-06}",20,10,20.892707103496527,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 4.628697110700573e-06, 'e': 9.257394221401145e-06}",20,11,17.51785513143291,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
